,tconst,averageRating,numVotes
1125632,tt6219508,7.5,17
1125634,tt6219544,8.8,9
1125638,tt6219624,7.2,10
1125662,tt6219954,7.0,8
1125663,tt6219974,5.4,538
1125665,tt6220002,5.7,91
1125666,tt6220006,8.2,18
1125667,tt6220056,4.8,58
1125674,tt6220252,6.7,254
1125675,tt6220290,6.3,129
1125683,tt6220406,4.5,401
1125712,tt6220620,7.0,11
1125725,tt6220752,5.4,3600
1125736,tt6220964,7.6,11
1125738,tt6220974,5.6,63
1125741,tt6221000,7.4,2351
1125746,tt6221036,6.3,14
1125753,tt6221088,4.9,14
1125759,tt6221254,6.1,169
1125764,tt6221322,8.2,114
1125773,tt6221540,2.8,1505
1125778,tt6221660,3.7,72
1125784,tt6221694,7.3,7
1125798,tt6221930,5.3,72
1125800,tt6221946,1.4,31
1125801,tt6221974,1.4,31
1125803,tt6221988,7.8,9
1125810,tt6222118,4.6,7332
1125816,tt6222286,3.9,1111
1125817,tt6222288,7.8,10
1125819,tt6222300,6.8,177
1125853,tt6222828,3.8,213
1125872,tt6222936,8.5,7
1125877,tt6222996,4.9,251
1125882,tt6223030,7.3,99
1125886,tt6223148,3.9,17
1125897,tt6223432,5.4,10
1125902,tt6223492,3.2,20
1125915,tt6223568,6.2,13
1125921,tt6223806,6.8,4988
1125927,tt6223862,2.2,42
1125934,tt6223932,6.9,53
1125937,tt6223974,8.1,4395
1125938,tt6223976,5.2,30
1125940,tt6224010,2.4,204
1125960,tt6224426,8.9,10
1125965,tt6224502,5.8,3748
1125966,tt6224508,5.5,105
1125970,tt6224580,4.3,235
1125972,tt6224632,5.5,122
1125976,tt6224676,5.4,350
1125981,tt6224750,4.3,50
1125983,tt6224832,5.6,62
1125989,tt6225076,7.4,8
1126003,tt6225300,6.1,8
1126007,tt6225520,7.0,17344
1126009,tt6225534,4.2,826
1126017,tt6225842,4.5,116
1126033,tt6226136,3.2,68
1126034,tt6226148,7.9,15
1126039,tt6226212,3.4,773
1126060,tt6226458,9.3,11
1126065,tt6226610,6.3,355
1126085,tt6226880,4.5,124
1126088,tt6226904,4.8,29
1126089,tt6226908,5.1,95
1126091,tt6226944,5.6,36
1126106,tt6227144,5.0,132
1126107,tt6227148,5.9,562
1126108,tt6227150,6.2,15
1126109,tt6227152,7.2,337
1126110,tt6227154,6.4,32
1126111,tt6227164,4.3,208
1126116,tt6227190,5.5,110
1126117,tt6227192,6.1,556
1126155,tt6227566,6.9,93
1126165,tt6227738,8.4,18
1126169,tt6227846,5.6,161
1126190,tt6228100,7.3,18
1126191,tt6228102,7.8,69
1126207,tt6228308,9.3,18
1126224,tt6228518,8.6,7
1126228,tt6228552,8.5,6
1126230,tt6228640,4.5,289
1126232,tt6228672,6.6,78
1126240,tt6228890,4.2,436
1126255,tt6229030,6.2,1135
1126259,tt6229100,4.0,248
1126262,tt6229152,7.8,26
1126263,tt6229252,6.7,3270
1126273,tt6229582,7.2,21
1126275,tt6229652,5.3,1306
1126282,tt6229684,7.7,29
1126284,tt6229786,6.6,1842
1126291,tt6229852,5.5,2902
1126304,tt6229982,6.4,31
1126309,tt6230014,3.9,11
1126313,tt6230134,5.2,240
1126319,tt6230318,2.9,43
1126329,tt6230488,4.2,188
1126335,tt6230538,6.3,13
1126359,tt6230896,6.5,19
1126361,tt6230928,5.9,26
1126371,tt6230976,8.5,8
1126374,tt6231022,4.4,88
1126384,tt6231260,8.0,11
1126397,tt6231364,7.2,24
1126409,tt6231398,3.7,140
1126417,tt6231588,2.6,421
1126419,tt6231638,5.0,6
1126429,tt6231784,3.6,626
1126432,tt6231824,5.1,69
1126433,tt6231840,5.5,95
1126434,tt6231844,8.2,11
1126445,tt6231998,6.3,40
1126461,tt6232266,4.2,9
1126479,tt6232408,6.0,7
1126483,tt6232458,7.2,9
1126485,tt6232500,7.1,41
1126494,tt6232588,5.8,11
1126495,tt6232592,7.4,50
1126525,tt6233154,7.6,99
1126538,tt6233550,7.9,19
1126543,tt6233592,3.3,35
1126574,tt6233882,5.6,1452
1126579,tt6233942,8.0,20
1126580,tt6233946,7.0,110
1126593,tt6234016,3.9,395
1126594,tt6234028,6.0,11
1126600,tt6234120,6.8,47
1126601,tt6234132,6.6,13
1126603,tt6234136,6.6,28
1126630,tt6234324,5.5,25
1126640,tt6234666,6.3,248
1126642,tt6234718,6.8,7
1126644,tt6234736,4.2,36
1126648,tt6234948,7.6,60
1126649,tt6234954,5.1,20
1126666,tt6235078,8.0,7
1126671,tt6235154,3.8,68
1126707,tt6235396,6.8,77
1126711,tt6235414,5.9,191
1126728,tt6235530,7.4,52
1126729,tt6235532,5.4,24
1126732,tt6235644,5.2,221
1126733,tt6235650,4.7,515
1126735,tt6235786,6.4,914
1126738,tt6235850,7.7,21
1126740,tt6235906,6.0,100
1126750,tt6236142,5.4,398
1126753,tt6236198,3.9,200
1126755,tt6236222,6.6,22
1126767,tt6236404,3.0,310
1126775,tt6236554,4.7,253
1126779,tt6236592,5.1,16
1126785,tt6236662,4.7,148
1126793,tt6236738,4.8,58
1126795,tt6236762,2.8,133
1126799,tt6236780,3.6,218
1126829,tt6236990,5.6,21
1126851,tt6237128,5.1,101
1126853,tt6237168,4.0,135
1126856,tt6237224,4.3,919
1126858,tt6237268,4.6,2302
1126860,tt6237314,4.5,207
1126872,tt6237548,5.0,796
1126873,tt6237562,4.4,476
1126877,tt6237612,6.2,11180
1126887,tt6237930,7.7,34
1126892,tt6237966,6.4,6181
1126894,tt6237984,6.3,578
1126897,tt6238084,3.6,439
1126904,tt6238198,7.7,14
1126911,tt6238320,8.2,5
1126921,tt6238528,4.7,285
1126925,tt6238628,9.2,19
1126940,tt6238798,6.1,256
1126943,tt6238896,7.8,2937
1126946,tt6239022,6.5,59
1126949,tt6239078,5.6,79
1126962,tt6239298,5.4,9
1126965,tt6239540,8.5,507
1126968,tt6239586,5.3,363
1126999,tt6240014,7.6,77
1127003,tt6240032,5.6,18
1127046,tt6240850,5.7,23
1127053,tt6240976,6.0,104
1127057,tt6241046,5.6,10
1127078,tt6241244,7.0,22
1127080,tt6241270,4.7,755
1127081,tt6241272,5.3,8
1127098,tt6241390,5.0,192
1127101,tt6241428,6.8,27
1127111,tt6241654,8.0,98
1127113,tt6241678,5.5,354
1127115,tt6241740,3.2,119
1127123,tt6241768,3.2,398
1127131,tt6241872,7.4,7883
1127132,tt6241888,4.3,36
1127140,tt6241924,7.1,14
1127141,tt6241940,7.3,6
1127143,tt6241946,7.0,27
1127150,tt6242154,4.8,62
1127163,tt6242220,7.1,8
1127165,tt6242262,7.5,113
1127168,tt6242294,5.7,25
1127181,tt6242504,8.1,74
1127185,tt6242664,7.3,292
1127189,tt6242752,8.3,34
1127190,tt6242856,8.0,10
1127196,tt6242938,7.5,13
1127198,tt6242946,8.5,20
1127200,tt6243010,6.6,35
1127206,tt6243086,4.5,22
1127211,tt6243140,5.8,9563
1127212,tt6243148,7.6,62
1127213,tt6243152,8.8,6
1127221,tt6243218,5.3,76
1127222,tt6243230,7.3,18
1127229,tt6243274,6.0,698
1127262,tt6243370,3.2,2229
1127271,tt6243518,7.3,6
1127291,tt6243822,8.6,27
1127293,tt6243826,6.6,10
1127312,tt6244144,6.0,137
1127315,tt6244196,7.7,2540
1127322,tt6244266,4.7,93
1127324,tt6244332,6.8,117
1127348,tt6244666,6.2,26
1127352,tt6244688,7.2,6
1127354,tt6244728,7.1,30
1127355,tt6244730,6.3,410
1127361,tt6244826,6.6,42
1127364,tt6244876,3.5,408
1127367,tt6244898,4.6,81
1127371,tt6244938,5.6,59
1127375,tt6244954,7.5,52
1127401,tt6245160,6.5,9
1127423,tt6245274,6.4,303
1127429,tt6245308,5.5,34
1127440,tt6245438,9.0,11
1127460,tt6245536,4.9,19
1127461,tt6245540,5.7,27
1127470,tt6245584,7.7,54
1127471,tt6245590,7.4,22
1127472,tt6245644,5.1,154
1127475,tt6245710,7.5,31
1127484,tt6245944,5.0,12
1127486,tt6246006,6.2,16
1127492,tt6246086,7.1,29
1127493,tt6246092,7.5,120
1127498,tt6246170,8.5,799
1127501,tt6246202,6.6,16
1127516,tt6246322,6.0,60004
1127520,tt6246352,7.7,7
1127522,tt6246362,5.3,423
1127530,tt6246448,7.6,66
1127537,tt6246534,7.1,791
1127549,tt6247064,6.5,38
1127551,tt6247076,8.9,8
1127553,tt6247120,8.9,8
1127559,tt6247180,9.1,10
1127561,tt6247228,6.9,10
1127564,tt6247306,7.1,8
1127565,tt6247314,7.0,26
1127583,tt6247650,3.4,143
1127586,tt6247684,8.6,10
1127591,tt6247708,3.9,326
1127595,tt6247936,6.3,1807
1127596,tt6248178,1.6,1105
1127621,tt6249396,7.1,13
1127623,tt6249406,7.1,33
1127625,tt6249434,5.8,476
1127633,tt6249600,8.6,8
1127634,tt6249604,6.6,23
1127636,tt6249624,7.8,13
1127638,tt6249636,6.1,115
1127668,tt6249904,8.2,289
1127684,tt6250432,5.7,108
1127687,tt6250500,5.7,232
1127694,tt6250554,5.3,127
1127695,tt6250604,7.3,524
1127697,tt6250650,5.1,1147
1127704,tt6250792,3.1,283
1127706,tt6250876,5.2,167
1127708,tt6250906,8.2,54
1127717,tt6251024,5.7,17049
1127724,tt6251100,7.4,16
1127728,tt6251148,8.3,13
1127735,tt6251390,5.5,1083
1127738,tt6251472,4.8,193
1127739,tt6251504,6.8,222
1127746,tt6251666,3.9,357
1127755,tt6252244,6.3,20
1127765,tt6253214,6.8,789
1127774,tt6253276,6.2,26
1127778,tt6253346,6.4,89
1127779,tt6253350,7.7,17
1127783,tt6253370,2.6,153
1127792,tt6253546,5.1,578
1127796,tt6253602,3.2,6
1127798,tt6253688,7.6,346
1127837,tt6253942,6.6,245
1127841,tt6254144,7.2,363
1127854,tt6254446,6.9,120
1127856,tt6254572,2.1,9
1127858,tt6254630,7.6,8
1127868,tt6254732,5.5,34
1127872,tt6254798,7.9,16
1127881,tt6254864,6.5,35
1127890,tt6254982,7.0,7
1127897,tt6255042,5.4,55
1127903,tt6255146,9.0,9
1127905,tt6255152,7.4,15
1127912,tt6255230,3.1,3815
1127924,tt6255478,8.4,131
1127935,tt6255606,8.0,24
1127944,tt6255734,4.8,84
1127948,tt6255746,6.4,280
1127952,tt6255778,6.7,21
1127956,tt6255800,6.0,15
1127959,tt6255828,5.2,173
1127971,tt6256050,2.9,14
1127972,tt6256056,5.1,211
1127979,tt6256264,6.4,11
1127984,tt6256452,6.2,1000
1127985,tt6256468,5.7,153
1127989,tt6256546,7.0,1119
1128005,tt6256768,8.2,21
1128013,tt6256872,6.9,3063
1128020,tt6256972,9.2,30
1128021,tt6256978,6.5,2429
1128023,tt6256984,6.2,581
1128025,tt6256998,5.4,54
1128031,tt6257104,6.1,8
1128034,tt6257174,6.6,23590
1128044,tt6257364,6.4,96
1128050,tt6257486,5.5,21
1128052,tt6257542,7.2,5
1128053,tt6257604,7.6,5
1128056,tt6257640,6.1,206
1128083,tt6258216,6.8,12
1128091,tt6258256,4.4,87
1128110,tt6258486,7.4,1786
1128129,tt6258766,5.2,321
1128153,tt6258882,9.1,16
1128162,tt6258936,8.2,7
1128175,tt6259198,7.7,154
1128189,tt6259364,6.7,12
1128190,tt6259366,7.0,93
1128191,tt6259380,6.1,41107
1128208,tt6259618,6.8,46
1128216,tt6259754,7.2,17
1128220,tt6259866,7.9,13
1128221,tt6259874,8.7,22
1128222,tt6259890,6.2,245
1128232,tt6259946,6.5,325
1128253,tt6260092,6.7,13
1128254,tt6260098,8.4,9
1128256,tt6260108,6.7,23
1128262,tt6260210,6.2,16
1128265,tt6260274,7.4,10
1128266,tt6260276,7.5,59
1128268,tt6260318,5.8,154
1128271,tt6260342,5.2,695
1128281,tt6260468,7.8,1539
1128282,tt6260504,6.8,136
1128284,tt6260534,7.5,127
1128285,tt6260592,7.3,7
1128294,tt6260642,6.2,18
1128326,tt6260822,7.1,121
1128338,tt6261048,6.5,627
1128349,tt6261136,5.0,144
1128350,tt6261146,6.2,168
1128362,tt6261318,8.0,69
1128391,tt6261704,7.5,31
1128425,tt6262698,5.7,9
1128426,tt6262750,8.0,93
1128428,tt6262764,5.5,3651
1128432,tt6262812,5.6,28
1128476,tt6263214,8.9,60
1128484,tt6263324,7.5,13
1128499,tt6263490,5.0,2509
1128500,tt6263618,6.9,5182
1128503,tt6263642,6.1,2516
1128515,tt6263740,7.4,22
1128522,tt6263828,7.0,457
1128542,tt6264018,7.0,73
1128545,tt6264034,9.0,8
1128547,tt6264048,6.7,28
1128554,tt6264148,5.8,5221
1128555,tt6264182,4.0,1422
1128561,tt6264264,6.9,60
1128573,tt6264404,5.2,32
1128575,tt6264430,6.2,22
1128577,tt6264438,4.6,129
1128579,tt6264452,3.7,18
1128584,tt6264506,3.5,14
1128585,tt6264508,6.9,157
1128587,tt6264524,7.0,9
1128589,tt6264558,5.1,15
1128595,tt6264654,7.1,377642
1128611,tt6264914,7.6,102
1128612,tt6264928,5.6,738
1128614,tt6264938,7.4,21110
1128616,tt6264954,7.1,2010
1128626,tt6265050,5.5,7960
1128627,tt6265124,4.6,30
1128630,tt6265212,6.6,93
1128633,tt6265318,7.8,205
1128637,tt6265532,5.5,46
1128638,tt6265536,5.4,539
1128644,tt6265620,6.1,146
1128646,tt6265648,5.8,73
1128654,tt6265750,7.7,21
1128659,tt6265828,6.8,74129
1128664,tt6265988,5.3,1936
1128669,tt6266218,6.3,541
1128695,tt6266538,7.2,151032
1128702,tt6266772,6.3,8
1128711,tt6266984,4.6,643
1128712,tt6266992,5.1,190
1128717,tt6267110,4.8,22
1128727,tt6267458,4.0,189
1128736,tt6267580,3.5,368
1128738,tt6267600,5.7,498
1128758,tt6267926,4.0,142
1128760,tt6267944,7.9,915
1128763,tt6267968,7.0,11
1128767,tt6268100,8.9,10
1128768,tt6268114,5.0,578
1128769,tt6268152,5.2,252
1128774,tt6268196,4.7,10
1128775,tt6268200,8.2,29
1128776,tt6268202,7.2,41
1128778,tt6268222,6.0,61
1128791,tt6268302,5.7,18
1128792,tt6268324,6.2,23
1128793,tt6268334,4.3,23
1128805,tt6268460,7.2,13
1128807,tt6268536,5.8,117
1128808,tt6268594,1.9,78
1128815,tt6268734,5.3,668
1128818,tt6268812,6.2,1139
1128823,tt6268876,6.9,215
1128824,tt6268882,6.3,2952
1128827,tt6268930,7.4,33
1128828,tt6268934,7.8,9
1128830,tt6269060,5.2,135
1128840,tt6269286,6.9,30
1128842,tt6269308,6.2,67
1128843,tt6269368,6.5,29309
1128846,tt6269434,4.5,6496
1128851,tt6269470,4.9,58
1128891,tt6269658,4.8,790
1128909,tt6269942,3.9,639
1128911,tt6269996,6.6,61
1128919,tt6270212,6.9,20
1128924,tt6270314,7.6,9
1128935,tt6270524,5.6,998
1128936,tt6270534,6.5,8115
1128939,tt6270596,4.5,1854
1128945,tt6270638,5.2,15
1128946,tt6270640,5.1,2666
1128948,tt6270680,5.8,16
1128953,tt6270780,6.0,10
1128957,tt6270828,6.1,15
1128964,tt6270936,7.7,1867
1128970,tt6271074,3.7,39
1128974,tt6271110,4.5,229
1128975,tt6271180,6.2,541
1128976,tt6271264,6.8,391
1128977,tt6271276,6.9,139
1128979,tt6271404,6.5,117
1128980,tt6271432,3.3,2467
1128983,tt6271470,8.6,18
1128984,tt6271528,4.6,127
1128986,tt6271638,7.7,69
1128987,tt6271662,9.8,8
1128991,tt6271806,4.3,784
1128992,tt6271820,6.1,131
1128993,tt6271858,6.4,20
1128996,tt6271884,6.8,7
1129000,tt6272036,4.7,21
1129019,tt6272452,8.5,26
1129021,tt6272504,7.6,223
1129028,tt6272678,6.3,15
1129029,tt6272704,7.4,1671
1129035,tt6272758,7.6,7
1129037,tt6272828,5.6,4115
1129038,tt6272854,3.9,160
1129039,tt6272856,8.0,5
1129043,tt6272900,4.9,15
1129070,tt6273198,6.5,31
1129072,tt6273224,7.3,10
1129073,tt6273226,6.6,34
1129080,tt6273326,6.8,84
1129081,tt6273388,7.7,69
1129085,tt6273456,6.7,34
1129086,tt6273462,6.7,43
1129092,tt6273638,8.3,8
1129093,tt6273736,7.2,2070
1129095,tt6273768,8.2,5
1129103,tt6273862,7.7,307
1129112,tt6273924,5.8,223
1129117,tt6273962,4.1,121
1129121,tt6273998,4.0,2881
1129137,tt6274338,4.6,7
1129139,tt6274362,7.8,34
1129161,tt6274696,6.8,60
1129163,tt6274718,8.3,30
1129164,tt6274750,8.3,20
1129174,tt6275002,4.8,84
1129178,tt6275112,5.5,70
1129180,tt6275138,5.4,187
1129183,tt6275148,1.3,37
1129184,tt6275154,6.9,1987
1129191,tt6275262,5.6,1444
1129193,tt6275296,7.0,269
1129206,tt6275334,7.3,133
1129208,tt6275386,6.3,13
1129217,tt6275772,4.5,417
1129219,tt6275798,5.6,11
1129221,tt6275840,6.3,256
1129236,tt6276272,4.4,181
1129280,tt6276712,6.7,6
1129282,tt6276760,7.2,19
1129286,tt6276822,8.2,15
1129300,tt6277302,6.2,12
1129302,tt6277342,3.8,7
1129303,tt6277440,6.1,12665
1129306,tt6277462,5.6,107093
1129326,tt6277748,8.0,52
1129328,tt6277760,6.3,135
1129334,tt6277782,8.0,7
1129342,tt6277824,6.6,777
1129347,tt6277936,8.5,13
1129350,tt6278008,6.8,1007
1129354,tt6278084,6.0,8
1129359,tt6278162,5.8,11
1129361,tt6278192,5.7,623
1129364,tt6278226,7.2,45
1129368,tt6278350,6.6,498
1129371,tt6278604,5.9,25
1129378,tt6278732,6.7,173
1129379,tt6278764,7.1,11
1129380,tt6278862,2.9,32
1129388,tt6278982,6.5,63
1129391,tt6279022,5.3,62
1129395,tt6279058,5.8,11
1129429,tt6279258,8.1,17
1129463,tt6279728,6.0,12
1129476,tt6279874,6.2,14
1129486,tt6280064,3.1,41
1129508,tt6280328,5.3,840
1129512,tt6280368,7.4,821
1129522,tt6280464,8.3,8
1129526,tt6280608,5.2,1178
1129529,tt6280722,6.2,12
1129533,tt6280802,5.0,155
1129534,tt6280810,6.1,471
1129545,tt6280858,2.6,438
1129547,tt6280910,8.2,23
1129551,tt6281014,9.0,11
1129559,tt6281148,5.6,263
1129560,tt6281166,5.9,124
1129561,tt6281176,6.1,17
1129565,tt6281230,4.6,272
1129567,tt6281242,5.6,2095
1129568,tt6281266,3.4,28
1129570,tt6281320,5.4,152
1129573,tt6281428,2.9,42
1129583,tt6281538,3.6,892
1129584,tt6281560,7.9,21
1129586,tt6281650,4.7,350
1129593,tt6281854,6.6,9
1129594,tt6281886,6.4,125
1129595,tt6281912,7.0,10
1129597,tt6281926,8.8,8
1129598,tt6281936,5.8,300
1129599,tt6281944,7.6,35
1129600,tt6281966,7.8,15
1129601,tt6281994,6.2,12
1129609,tt6282098,3.6,194
1129612,tt6282116,2.9,375
1129617,tt6282380,7.6,238
1129654,tt6282546,6.4,15
1129655,tt6282564,4.5,28
1129664,tt6282810,5.8,5
1129667,tt6282878,5.5,129
1129695,tt6283396,4.5,291
1129704,tt6283474,6.6,418
1129737,tt6283778,4.6,10
1129738,tt6283780,5.2,426
1129747,tt6283888,7.9,32
1129748,tt6283934,7.5,16
1129749,tt6283956,6.5,17
1129766,tt6284064,7.1,1684
1129773,tt6284122,9.1,57
1129775,tt6284156,6.6,118
1129784,tt6284246,7.3,13
1129786,tt6284256,5.7,1581
1129791,tt6284414,5.3,296
1129792,tt6284474,8.1,789
1129793,tt6284476,5.6,7
1129795,tt6284544,3.0,142
1129799,tt6284564,4.0,1914
1129800,tt6284576,6.7,8
1129822,tt6285002,3.2,198
1129828,tt6285166,6.4,78
1129838,tt6285404,6.3,246
1129841,tt6285460,3.2,14
1129845,tt6285552,7.7,51
1129854,tt6285672,5.6,2334
1129863,tt6285944,7.3,29910
1129869,tt6286078,6.4,47
1129875,tt6286146,5.3,37
1129878,tt6286160,4.1,53
1129892,tt6286334,8.1,11
1129898,tt6286382,5.4,11
1129922,tt6286510,8.7,78
1129923,tt6286546,6.6,13
1129930,tt6286630,5.0,459
1129934,tt6286652,4.6,159
1129936,tt6286662,4.2,156
1129937,tt6286666,6.2,822
1129938,tt6286668,5.5,372
1129950,tt6286796,6.6,2305
1129954,tt6286834,7.5,64
1129957,tt6286872,6.4,44
1129970,tt6287174,7.9,48
1129971,tt6287252,3.6,74
1129978,tt6287420,5.1,26
1129986,tt6287508,6.9,737
1129987,tt6287614,5.9,38
1130013,tt6287794,7.0,32
1130027,tt6288124,6.8,28219
1130030,tt6288158,6.5,88
1130034,tt6288204,5.8,179
1130037,tt6288250,6.8,10336
1130038,tt6288290,7.4,468
1130045,tt6288376,6.5,91
1130046,tt6288392,8.5,6
1130050,tt6288586,6.8,7
1130051,tt6288608,6.4,20
1130054,tt6288650,5.5,929
1130056,tt6288694,5.7,12821
1130065,tt6289006,5.5,61
1130075,tt6289128,3.8,886
1130077,tt6289154,6.9,19
1130079,tt6289224,5.7,1095
1130085,tt6289290,7.1,408
1130086,tt6289292,4.4,91
1130090,tt6289320,8.1,466
1130093,tt6289394,4.8,2188
1130094,tt6289452,2.0,2816
1130117,tt6289546,9.1,47
1130124,tt6289570,8.4,10
1130130,tt6289724,6.9,774
1130136,tt6289892,6.4,21
1130137,tt6289898,6.6,501
1130138,tt6289902,9.7,13
1130143,tt6290020,7.8,5
1130147,tt6290056,8.6,17
1130151,tt6290122,6.2,202
1130158,tt6290202,7.3,311
1130161,tt6290252,7.7,44
1130162,tt6290258,7.3,24
1130164,tt6290418,5.4,1839
1130169,tt6290584,6.0,1238
1130180,tt6290732,5.6,97
1130181,tt6290734,9.0,5
1130182,tt6290736,5.9,492
1130186,tt6290798,6.2,10190
1130188,tt6290802,7.4,15
1130190,tt6291000,4.1,19
1130206,tt6291460,5.4,250
1130207,tt6291462,3.1,35
1130223,tt6292084,4.6,33
1130225,tt6292090,5.0,640
1130258,tt6292622,6.6,101
1130271,tt6292852,6.7,93109
1130272,tt6292874,5.9,47
1130278,tt6292996,6.5,1147
1130280,tt6293032,5.8,1442
1130281,tt6293042,6.4,3152
1130283,tt6293240,6.2,14
1130286,tt6293422,7.2,735
1130290,tt6293516,7.9,4904
1130297,tt6293796,5.5,286
1130310,tt6294226,4.8,882
1130347,tt6294822,7.2,154033
1130349,tt6294892,4.8,2169
1130352,tt6294950,7.0,41
1130360,tt6295110,7.5,22
1130361,tt6295112,5.8,82
1130363,tt6295122,4.8,56
1130365,tt6295166,8.1,11
1130419,tt6295442,3.7,7
1130430,tt6295832,9.1,9
1130431,tt6295836,2.3,21
1130443,tt6295898,5.8,1143
1130450,tt6296024,3.1,17
1130454,tt6296112,3.0,7
1130456,tt6296148,7.6,480
1130459,tt6296236,6.5,2740
1130461,tt6296274,3.6,49
1130462,tt6296278,6.9,302
1130479,tt6296562,4.8,587
1130521,tt6296764,6.8,304
1130526,tt6296924,6.3,117
1130527,tt6296928,4.3,8
1130544,tt6297254,8.0,20
1130545,tt6297258,6.2,607
1130573,tt6298104,8.1,20
1130604,tt6298418,7.4,18
1130608,tt6298498,7.2,235
1130612,tt6298600,6.7,1512
1130613,tt6298634,3.5,107
1130615,tt6298708,7.8,31
1130622,tt6298908,6.2,87
1130624,tt6299040,7.5,13883
1130634,tt6299228,6.5,286
1130639,tt6299262,5.3,23
1130642,tt6299366,5.6,86
1130646,tt6299424,7.7,7
1130653,tt6299578,8.4,17
1130663,tt6299858,7.3,47
1130709,tt6300886,5.1,476
1130718,tt6301140,2.6,146
1130723,tt6301256,8.6,7
1130742,tt6301452,5.2,4049
1130754,tt6301712,5.3,1103
1130762,tt6301784,5.3,844
1130768,tt6302006,5.9,431
1130771,tt6302050,4.9,569
1130777,tt6302160,6.6,7839
1130778,tt6302164,5.2,2105
1130783,tt6302260,4.9,281
1130796,tt6302424,7.4,8
1130799,tt6302562,9.6,12
1130807,tt6303018,6.7,65
1130818,tt6303138,7.5,27
1130834,tt6303464,4.6,114
1130843,tt6303866,6.4,15161
1130844,tt6303872,6.3,104
1130850,tt6304018,8.3,200
1130853,tt6304046,7.0,33649
1130872,tt6304162,7.6,33845
1130896,tt6304310,7.8,6
1130922,tt6304610,7.0,21
1130933,tt6304730,7.4,16
1130942,tt6304954,9.7,8
1130948,tt6304968,7.0,1998
1130950,tt6304978,4.8,26
1130951,tt6304994,5.5,79
1130963,tt6305236,6.3,382
1130967,tt6305342,6.5,82
1130968,tt6305344,7.2,24
1130971,tt6305428,7.8,39
1130973,tt6305468,6.2,21
1130993,tt6305704,5.7,132
1130995,tt6305774,6.7,66
1131001,tt6305892,5.8,48
1131003,tt6305910,7.8,10
1131006,tt6306064,6.6,58118
1131012,tt6306178,7.1,114
1131014,tt6306226,3.4,5
1131017,tt6306400,6.2,1488
1131020,tt6306564,6.1,30
1131021,tt6306568,6.8,31
1131053,tt6311694,6.7,7
1131076,tt6311874,8.2,16
1131103,tt6312796,4.8,161
1131104,tt6312802,5.8,1049
1131107,tt6312872,6.5,151
1131108,tt6312884,5.6,22
1131117,tt6312944,6.8,12
1131121,tt6313010,7.8,24
1131122,tt6313032,7.9,11
1131131,tt6313158,6.2,4218
1131153,tt6313348,7.0,990
1131155,tt6313378,6.3,1323
1131156,tt6313418,7.2,9
1131157,tt6313452,7.6,8
1131164,tt6313734,5.8,55
1131168,tt6313896,5.9,68
1131180,tt6314086,5.5,67
1131186,tt6314268,7.6,23
1131188,tt6314294,7.0,126
1131193,tt6314382,5.0,55
1131197,tt6314426,6.1,116
1131200,tt6314468,8.0,22
1131201,tt6314472,4.2,36
1131213,tt6314690,5.4,1301
1131219,tt6314766,4.6,284
1131223,tt6314864,6.8,254
1131224,tt6314888,7.6,16
1131226,tt6314906,7.6,62
1131229,tt6314998,4.3,106
1131230,tt6315002,8.3,82
1131232,tt6315010,4.9,88
1131260,tt6315438,7.5,1275
1131262,tt6315466,6.6,73
1131265,tt6315524,8.1,6547
1131292,tt6315746,7.6,9
1131294,tt6315750,6.3,2714
1131298,tt6315790,5.9,446
1131301,tt6315816,5.4,12
1131306,tt6315838,7.0,13
1131314,tt6315872,5.7,422
1131323,tt6315898,7.8,28
1131352,tt6316138,8.3,40808
1131354,tt6316170,8.4,246
1131362,tt6316466,4.2,1655
1131370,tt6316506,6.5,351
1131407,tt6316806,7.9,41
1131408,tt6316816,5.6,585
1131412,tt6316856,3.8,52
1131423,tt6316906,4.7,93
1131430,tt6317016,4.3,98
1131433,tt6317052,6.9,1230
1131438,tt6317070,4.8,73
1131439,tt6317072,5.8,127
1131441,tt6317180,6.3,2007
1131443,tt6317236,5.6,588
1131460,tt6317656,6.8,11033
1131462,tt6317762,7.1,33
1131466,tt6317920,5.4,8
1131469,tt6317962,5.5,3479
1131482,tt6318156,8.2,24
1131486,tt6318202,6.2,249
1131489,tt6318238,7.0,93
1131491,tt6318272,7.5,16
1131529,tt6318480,4.4,12
1131539,tt6318530,8.2,17
1131560,tt6318712,6.5,1174
1131561,tt6318714,6.3,614
1131562,tt6318728,5.8,488
1131568,tt6318848,4.7,1922
1131580,tt6318954,3.3,1411
1131585,tt6319010,7.0,410
1131586,tt6319020,3.5,8
1131588,tt6319050,4.3,10
1131603,tt6319308,7.4,12
1131604,tt6319346,6.5,104
1131615,tt6319470,8.6,8
1131616,tt6319508,7.1,11
1131624,tt6319628,8.2,7
1131626,tt6319654,8.3,1073
1131632,tt6319704,5.8,8
1131637,tt6319750,8.8,61
1131658,tt6319914,8.6,20
1131666,tt6319988,7.7,97
1131693,tt6320482,4.4,314
1131702,tt6320628,7.4,501842
1131704,tt6320684,7.1,333
1131720,tt6320860,6.0,10
1131757,tt6321224,3.8,25
1131768,tt6321270,4.9,290
1131790,tt6321972,9.3,100
1131792,tt6321990,8.8,45
1131823,tt6322522,2.6,171
1131842,tt6322902,4.7,1790
1131845,tt6322922,6.6,8195
1131872,tt6323258,4.7,99
